KIZ_code	Worksheet_filename	Country	reservecode	reservecode2	Protected_Area_Std_Name	Date_collected	Forest_Compartment	Original_ID_Code	Approx_number_leeches	WWF_SWG_ID	Chiroptera.Vespertilionidae.Tylonycteris.UNK	Erinaceomorpha.Erinaceidae.Hylomys.suillus	Lagomorpha.Leporidae.Nesolagus.timminsi	Rodentia.Hystricidae.Hystrix.UNK	Rodentia.Muridae.Mus.musculus	Rodentia.Muridae.Niviventer.UNK	Rodentia.Sciuridae.Callosciurus.erythraeus	Rodentia.Sciuridae.Callosciurus.UNK1	Rodentia.Sciuridae.Callosciurus.UNK2	Rodentia.Sciuridae.Hylopetes.UNK1	Rodentia.Sciuridae.Hylopetes.UNK2	Rodentia.Sciuridae.Petaurista.philippensis	Rodentia.Sciuridae.Ratufa.bicolor	Rodentia.Sciuridae.Tamiops.UNK	Rodentia.Spalacidae.Rhizomys.pruinosus	Scandentia.Tupaiidae.Tupaia.belangeri	Soricomorpha.Talpidae.Euroscaptor.UNK	reservecode3
WWF7	tube_labels	Vietnam	QNSL	QNSL	Quang Nam SNR	NA	NA	TK36_20120929	NA	NA	    0	    0	36729	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
WWF70	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-13-15 - s	8+	XS-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL
WWF71	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-14-15 -L	90+	XS-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL
WWF72	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-15-15 - R	140+	XS-32	 0	 0	27	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	LL
WWF74	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-17-15-x	60+	XS-34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL
WWF75	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-18-15 - - G   100	NA	XS-35	  0	  0	 49	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	102	  0	  0	  0	LL
WWF76	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-19-16-Riv-G	NA	XS-36	     0	     0	130900	  3080	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	LL
WWF77	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-20-16-G-H	NA	XS-37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL
WWF8	tube_labels	Vietnam	QNSL	QNSL	Quang Nam SNR	NA	NA	TK37_20121011	NA	NA	     0	     0	344967	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF80	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-23-16 - A- start	NA	XS-40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL
WWF81	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-24-16-x-#1	NA	XS-41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL
WWF82	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-25-16-R	NA	XS-42	    0	    0	    0	    0	    0	19978	    0	    0	    0	    0	    0	    0	    0	    0	31254	    0	    0	LL
WWF83	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-26-16 - G	NA	XS-43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL
WWF84	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-27-16 - L	NA	XS-44	 0	 0	 0	52	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	LL
WWF85	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-28-17- GG	NA	XS-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL
WWF86	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-29-17- A - start	NA	XS-46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL
WWF87	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-30-17- G - H	NA	XS-47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL
WWF88	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-31-17 - H - E	NA	XS-48	     0	     0	     0	     0	     0	261622	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	LL
WWF89	WWF_2013Samples_20140919.xlsx	Laos	LL	LL	Laving Lavern	NA	Laos	WCS-32-17 - H - E	NA	XS-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LL
WWF9	tube_labels	Vietnam	QNSL	QNSL	Quang Nam SNR	NA	NA	TK45_20121028	NA	NA	     0	     0	     4	     0	     0	353837	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF92	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41061	345	1-Hóa	50	H-1	   0	   0	   0	   0	   0	 137	   0	   0	   0	   0	   0	   0	   0	   0	1859	   0	   0	BMHQNXS
WWF93	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41063	345	3-Hóa	60	H-3	 0	 0	 0	65	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	BMHQNXS
WWF94	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	30/6/2012	350	10-Hóa	15	H-10	     0	     0	164407	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  2775	     0	     0	     0	BMHQNXS
WWF95	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41095	349	12-Hóa	30	H-12	 0	 0	10	19	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	BMHQNXS
WWF96	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41098	349	15-Hóa	25	H-15	     0	     0	     0	   149	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	222248	  1665	     0	BMHQNXS
WWF97	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	13/7/2012	353	17-Hóa	25	H-17	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	32	 0	 0	BMHQNXS
WWF98	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	16/7/2012	353	20-Hoa	30	H-20	   0	   0	   0	 798	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	4265	   0	BMHQNXS
XS10	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41782	NA	NA	50	NA	    0	    0	 1186	    0	    0	35018	10244	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS11	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41782	NA	NA	50	NA	   0	   0	   0	   0	   0	   0	4258	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	BMHQNXS
XS12	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41783	NA	NA	50	NA	     0	     0	153652	    42	     0	 27743	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS13	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41783	NA	NA	50	NA	     0	     0	     0	     0	     0	129831	     0	     0	     0	     0	     0	     0	     0	     0	 11351	     0	     0	BMHQNXS
XS14A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41784	NA	NA	23	NA	     0	     0	191410	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS14B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41784	NA	NA	33	NA	   0	   0	  11	   0	   0	9412	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	BMHQNXS
XS15A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	39	NA	     0	     0	101243	     0	     0	  1220	     0	     0	     0	     0	     0	     0	     0	     0	   121	     0	     0	BMHQNXS
XS16A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	50	NA	    0	    0	78442	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS17A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	39	NA	    0	    0	 1402	    0	    0	28574	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS17B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	11	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS18A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41786	NA	NA	48	NA	     0	     0	139873	     0	     0	  1087	    26	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS19A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41786	NA	NA	33	NA	     0	     0	215057	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  1493	     0	     0	     0	BMHQNXS
XS19B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41786	NA	NA	17	NA	  0	  0	192	  0	  0	  0	 48	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	BMHQNXS
XS2	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41781	NA	NA	50	NA	   0	   0	1907	   0	   0	  17	   0	   0	   0	   0	   0	   0	   0	   0	  11	  30	   0	BMHQNXS
XS20A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41786	NA	NA	36	NA	     0	     0	163098	     0	     0	    26	  8873	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS20B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41786	NA	NA	14	NA	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	15505	    0	    0	BMHQNXS
XS21A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41788	NA	NA	30	NA	   0	   0	   9	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	1671	 952	   0	BMHQNXS
XS21B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41788	NA	NA	20	NA	     0	     0	212754	     0	     0	  3458	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS22A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41789	NA	NA	30	NA	     0	     0	107068	     0	     0	 22786	     9	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS22B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41789	NA	NA	20	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS23A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41789	NA	NA	18	NA	     0	     0	 61157	119944	     0	 32465	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS23B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41789	NA	NA	32	NA	    0	    0	    0	43244	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS24A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	33	NA	     0	     0	181962	     0	     0	 35063	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS25A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	23	NA	     0	     0	150879	     0	     0	  1273	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS26A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	18	NA	    0	    0	22080	  292	    0	 6791	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS26B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	32	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS27A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41791	NA	NA	37	NA	    0	    0	60763	    0	    0	 3101	    0	    0	    0	    0	    0	    0	    0	    0	    0	  192	    0	BMHQNXS
XS27B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41791	NA	NA	13	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS28A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41791	NA	NA	5	NA	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	1188	   0	BMHQNXS
XS29A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41792	NA	NA	37	NA	    0	    0	79569	    0	    0	 1296	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS3	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41781	NA	NA	50	NA	    0	    0	40850	    0	    0	11767	    0	    0	    0	    0	    0	    0	    0	    0	 4037	64239	    0	BMHQNXS
XS31A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41789	NA	NA	41	NA	    0	    0	60839	35223	    0	 2498	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS31B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41789	NA	NA	9	NA	  0	  0	713	  3	  0	  0	  7	  0	  0	  0	  0	  0	  0	  0	 17	  0	  0	BMHQNXS
XS32A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	36	NA	     0	     0	194136	  5773	     0	     5	     0	     0	     0	     0	     0	     0	     0	     0	 28952	     0	     0	BMHQNXS
XS32B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	14	NA	     0	     0	197441	     0	     0	    32	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS33B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	44	NA	   0	   0	   8	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  18	2467	   0	BMHQNXS
XS34A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	16	NA	     0	     0	185739	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	 12523	     0	     0	BMHQNXS
XS34B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	34	NA	    0	    0	64748	 4786	    0	    0	    0	    0	    0	   15	    0	    0	    0	    0	    0	   12	    0	BMHQNXS
XS35A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41791	NA	NA	50	NA	     0	     0	172919	     0	     0	  8187	    19	     0	     0	     0	     0	     0	   162	     0	 11746	     0	     0	BMHQNXS
XS36A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41791	NA	NA	50	NA	     0	     0	     0	   667	     0	157429	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS37A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41792	NA	NA	50	NA	    0	    0	69571	    0	    0	  346	    0	    0	    0	    0	    0	    0	    0	    0	    0	 2071	    0	BMHQNXS
XS38A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41793	NA	NA	48	NA	    0	    0	    0	    0	    0	10239	    0	    0	    0	    0	    0	    0	    0	    0	    0	60748	    0	BMHQNXS
XS39A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41793	NA	NA	39	NA	    0	    0	    0	    0	    0	   20	37335	    0	    0	    0	    0	    0	    0	    0	97846	    0	    0	BMHQNXS
XS39B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41793	NA	NA	11	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS4	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41783	NA	NA	50	NA	    0	    0	    0	    0	    0	82145	    0	    0	    0	    0	    0	    0	    0	    0	35061	    0	    0	BMHQNXS
XS40A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41793	NA	NA	4	NA	     0	     0	     0	     0	     0	175181	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS40B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41793	NA	NA	46	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS41A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41794	NA	NA	40	NA	     0	     0	 56841	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	140379	   987	     0	BMHQNXS
XS41B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41794	NA	NA	10	NA	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	   29	    0	34359	    0	BMHQNXS
XS42B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41793	NA	NA	50	NA	  0	  0	  0	  3	  0	 44	  0	  0	  0	  0	  0	  0	  0	  0	  0	132	  0	BMHQNXS
XS43A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41794	NA	NA	50	NA	    0	    0	76904	    8	    0	17658	    0	    0	    0	    0	    0	    0	    0	    0	  380	    0	    0	BMHQNXS
XS44A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	no_date	NA	NA	NA	NA	   0	   0	   9	3186	   0	  98	4013	   0	   0	   0	   0	   0	   0	 415	   0	   0	   0	BMHQNXS
XS45A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	no_date	NA	NA	NA	NA	    0	    0	    0	 3276	    0	95534	    0	    0	    0	    0	    0	    0	    0	    0	    0	31197	    0	BMHQNXS
XS46A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	no_date	NA	NA	NA	NA	    0	    0	50118	16966	    0	69248	    0	    0	    0	    0	    0	    0	    0	    0	89501	    0	    0	BMHQNXS
XS5	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41784	NA	NA	50	NA	    0	    0	    0	    0	    0	83506	    0	    0	    0	    0	    0	    0	    0	    0	80238	    0	    0	BMHQNXS
XS50A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41793	NA	NA	40	NA	    0	    0	    0	    0	    0	73228	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS51A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41794	NA	NA	30	NA	     0	     0	     0	     0	     0	173177	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS51B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41794	NA	NA	20	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS52A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41795	NA	NA	45	NA	     0	     0	213587	     0	     0	 98714	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS52B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41795	NA	NA	5	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS54A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41795	NA	NA	13	NA	    0	    0	    0	   31	    0	12926	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS54B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41795	NA	NA	37	NA	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	260848	     0	BMHQNXS
XS55	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41795	NA	NA	12	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS55A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41795	NA	NA	16	NA	     0	     0	    31	   155	     0	242385	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS55B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41795	NA	NA	2	NA	     0	     0	     0	347741	     0	   863	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS6A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41784	NA	NA	32	NA	    0	    0	    0	  126	    0	 1034	    0	    0	    0	    0	    0	    0	    0	    0	    0	12360	    0	BMHQNXS
XS6B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41784	NA	NA	18	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS7A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	28	NA	     0	     0	 23224	     0	     0	110195	     0	     0	     0	     0	     0	     0	     0	     0	     5	     0	     0	BMHQNXS
XS7B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	22	NA	  0	  0	102	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	BMHQNXS
XS8A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	12	NA	    0	    0	51864	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS8B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	38	NA	  0	  0	166	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	BMHQNXS
XS9A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	12	NA	     0	     0	 30386	     0	     0	109995	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS9B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	38	NA	  0	  0	137	  0	  0	 27	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	BMHQNXS
